date,hour_of_day,DT_wait_time,POC_wait_time,SM_wait_time
2017-06-05,21.0,50.0,16.25,43.75
2017-06-05,22.0,53.75,26.88,45.0
2017-06-06,9.0,56.67,15.0,13.89
2017-06-06,10.0,82.5,40.0,57.86
2017-06-06,11.0,112.22,41.88,81.67
2017-06-06,12.0,133.75,55.56,83.89
2017-06-06,13.0,144.0,56.43,80.0
2017-06-06,14.0,,52.5,80.0
2017-06-06,15.0,130.0,55.0,52.5
2017-06-06,16.0,130.0,35.0,68.33
2017-06-06,17.0,80.0,39.17,60.0
2017-06-06,18.0,93.57,25.0,50.56
2017-06-06,19.0,145.0,27.86,48.75
2017-06-06,20.0,141.43,19.38,30.0
2017-06-06,21.0,47.5,8.33,
2017-06-06,22.0,60.0,6.25,34.38
2017-06-07,9.0,61.67,17.5,10.83
2017-06-07,10.0,117.14,52.14,52.5
2017-06-07,11.0,155.0,78.57,55.0
2017-06-07,12.0,70.0,67.14,48.57
2017-06-07,13.0,94.29,50.62,49.38
2017-06-07,14.0,118.33,39.29,62.5
2017-06-07,15.0,107.14,39.29,78.57
2017-06-07,16.0,130.0,43.33,54.17
2017-06-07,17.0,128.57,40.0,79.38
2017-06-07,18.0,104.29,42.5,70.0
2017-06-07,19.0,79.09,30.56,60.62
2017-06-07,20.0,60.0,28.75,56.25
2017-06-07,21.0,85.0,12.22,35.0
2017-06-07,22.0,75.0,27.78,61.67
2017-06-08,9.0,120.0,13.18,6.88
2017-06-08,10.0,58.33,45.0,45.62
2017-06-08,11.0,95.0,47.78,53.0
2017-06-08,12.0,103.33,45.0,47.5
2017-06-08,13.0,77.78,56.25,71.88
2017-06-08,14.0,120.0,44.29,76.43
2017-06-08,15.0,128.33,43.89,71.43
2017-06-08,16.0,158.75,50.0,84.38
2017-06-08,17.0,170.0,46.67,84.29
2017-06-08,18.0,154.29,38.89,77.14
2017-06-08,19.0,84.44,37.78,76.88
2017-06-08,20.0,102.5,20.0,61.43
2017-06-08,21.0,74.29,10.0,36.43
2017-06-08,22.0,71.11,20.0,42.5
2017-06-09,9.0,105.0,32.22,5.0
2017-06-09,10.0,105.0,33.0,49.17
2017-06-09,11.0,106.25,33.0,99.38
2017-06-09,12.0,113.75,30.0,118.12
2017-06-09,13.0,128.57,50.0,128.12
2017-06-09,14.0,122.86,46.43,102.14
2017-06-09,15.0,105.0,47.5,66.0
2017-06-09,16.0,106.0,27.5,103.33
2017-06-09,17.0,140.0,41.0,90.62
2017-06-09,18.0,167.78,20.0,99.38
2017-06-09,19.0,111.88,42.5,89.29
2017-06-09,20.0,58.57,33.57,66.43
2017-06-09,21.0,68.75,15.62,22.0
2017-06-10,9.0,72.22,25.0,11.0
2017-06-10,10.0,67.22,38.12,33.89
2017-06-10,11.0,63.75,33.89,61.11
2017-06-10,12.0,77.5,39.0,99.44
2017-06-10,13.0,100.0,39.09,117.22
2017-06-10,14.0,,31.88,66.25
2017-06-10,15.0,75.83,14.29,37.14
2017-06-10,16.0,87.5,18.12,42.5
2017-06-10,17.0,114.29,14.29,35.0
2017-06-10,18.0,111.11,14.0,47.22
2017-06-10,19.0,101.11,10.0,31.11
2017-06-10,20.0,93.33,8.89,27.78
2017-06-10,21.0,46.0,5.0,12.0
2017-06-10,22.0,57.5,5.0,13.75
2017-06-11,9.0,45.0,13.5,10.56
2017-06-11,10.0,65.71,26.67,43.33
2017-06-11,11.0,69.38,32.14,64.29
2017-06-11,12.0,80.0,41.25,67.5
2017-06-11,13.0,91.25,46.43,57.86
2017-06-11,14.0,96.25,22.78,60.62
2017-06-11,15.0,90.0,43.5,36.67
2017-06-11,16.0,,42.5,
2017-06-11,17.0,78.0,13.33,33.12
2017-06-11,18.0,78.75,7.5,67.5
2017-06-11,19.0,105.56,11.67,44.44
2017-06-11,20.0,99.0,6.11,25.56
2017-06-11,21.0,38.89,5.0,10.62
2017-06-12,9.0,75.0,16.25,11.43
2017-06-12,10.0,70.0,33.33,48.57
2017-06-12,11.0,80.0,51.88,49.38
2017-06-12,12.0,105.0,64.44,83.89
2017-06-12,13.0,115.71,47.14,87.14
2017-06-12,14.0,122.86,49.38,82.86
2017-06-12,15.0,104.44,45.62,67.78
2017-06-12,16.0,110.0,50.56,78.75
2017-06-12,17.0,,56.25,
2017-06-12,18.0,132.86,30.0,39.38
2017-06-12,19.0,93.33,23.89,70.0
2017-06-12,20.0,73.75,14.0,60.62
2017-06-12,21.0,52.22,8.75,25.0
2017-06-12,22.0,60.0,5.71,23.57
2017-06-13,9.0,68.57,28.57,5.0
2017-06-13,10.0,76.5,28.33,42.5
2017-06-13,11.0,75.71,40.0,73.0
2017-06-13,12.0,100.0,51.43,95.0
2017-06-13,13.0,115.71,53.0,
2017-06-13,14.0,134.29,72.5,
2017-06-13,15.0,144.0,49.5,62.86
2017-06-13,16.0,91.25,41.25,96.11
2017-06-13,17.0,87.78,50.71,92.22
2017-06-13,18.0,103.33,40.62,80.0
2017-06-13,19.0,108.57,33.57,65.62
2017-06-13,20.0,82.22,17.22,51.0
2017-06-13,21.0,48.89,9.38,26.25
2017-06-13,22.0,55.56,5.62,11.11
2017-06-14,9.0,50.0,,12.14
2017-06-14,10.0,77.78,32.78,38.75
2017-06-14,11.0,110.0,56.25,60.56
2017-06-14,12.0,114.44,37.0,65.5
2017-06-14,13.0,110.0,55.56,86.11
2017-06-14,14.0,70.0,50.0,77.14
2017-06-14,15.0,76.67,30.0,73.12
2017-06-14,16.0,117.14,35.62,70.0
2017-06-14,17.0,137.5,28.57,55.0
2017-06-14,18.0,95.56,35.91,72.5
2017-06-14,19.0,90.0,33.89,52.22
2017-06-14,20.0,90.0,31.0,57.5
2017-06-14,21.0,83.33,22.5,54.38
2017-06-14,22.0,56.36,25.91,47.22
2017-06-15,9.0,60.0,21.67,7.5
2017-06-15,10.0,60.0,20.0,46.25
2017-06-15,11.0,92.5,35.5,56.11
2017-06-15,12.0,98.89,20.0,66.25
2017-06-15,13.0,100.0,22.5,84.38
2017-06-15,14.0,93.33,38.33,72.5
2017-06-15,15.0,93.33,43.89,43.33
2017-06-15,16.0,87.5,45.71,50.0
2017-06-15,17.0,85.0,16.88,53.75
2017-06-15,18.0,55.56,14.44,35.0
2017-06-15,19.0,57.78,7.78,26.67
2017-06-15,20.0,69.44,11.67,19.5
2017-06-15,21.0,31.67,10.0,10.83
2017-06-16,9.0,75.0,23.12,26.36
2017-06-16,10.0,56.88,31.67,62.5
2017-06-16,11.0,65.0,51.43,53.75
2017-06-16,12.0,93.33,54.0,85.0
2017-06-16,14.0,110.0,22.5,47.5
2017-06-16,15.0,102.5,46.43,52.5
2017-06-16,16.0,90.0,53.89,
2017-06-16,17.0,132.5,48.75,
2017-06-16,18.0,140.0,41.25,
2017-06-16,19.0,78.89,36.25,
2017-06-16,20.0,72.86,31.67,
2017-06-16,21.0,54.44,20.0,
2017-06-17,9.0,60.0,17.86,5.0
2017-06-17,10.0,56.67,20.0,55.83
2017-06-17,11.0,52.5,31.25,78.75
2017-06-17,12.0,60.0,28.33,81.88
2017-06-17,13.0,90.0,32.22,94.0
2017-06-17,14.0,101.43,,95.0
2017-06-17,15.0,100.0,26.25,75.0
2017-06-17,16.0,116.25,31.25,85.0
2017-06-17,17.0,105.56,20.0,68.75
2017-06-17,18.0,70.0,15.5,40.0
2017-06-17,19.0,110.0,10.0,10.0
2017-06-17,20.0,97.0,5.0,35.0
2017-06-17,21.0,42.86,5.0,24.38
2017-06-18,9.0,60.0,12.22,
2017-06-18,10.0,63.33,16.11,61.67
2017-06-18,11.0,71.25,30.0,73.12
2017-06-18,12.0,85.0,27.22,67.22
2017-06-18,13.0,86.67,30.71,62.14
2017-06-18,14.0,72.86,28.57,60.0
2017-06-18,15.0,65.71,18.12,52.86
2017-06-18,16.0,75.0,32.14,40.0
2017-06-18,17.0,92.0,15.0,40.62
2017-06-18,18.0,64.0,13.5,40.0
2017-06-18,19.0,80.0,5.0,31.88
2017-06-18,20.0,93.33,5.0,21.67
2017-06-18,21.0,35.0,5.0,7.14
2017-06-19,9.0,40.0,9.17,10.83
2017-06-19,10.0,65.56,18.75,41.88
2017-06-19,11.0,94.44,46.11,52.78
2017-06-19,12.0,103.75,55.62,95.0
2017-06-19,13.0,98.33,48.12,84.17
2017-06-19,14.0,112.5,46.25,51.0
2017-06-19,15.0,93.33,25.71,42.5
2017-06-19,16.0,83.75,40.56,49.38
2017-06-19,17.0,97.5,43.75,50.0
2017-06-19,18.0,101.11,33.33,49.44
2017-06-19,19.0,100.0,26.43,40.0
2017-06-19,20.0,83.75,21.25,33.12
2017-06-19,21.0,42.5,7.86,22.14
2017-06-19,22.0,64.44,6.67,21.11
2017-06-20,9.0,30.0,16.11,15.62
2017-06-20,10.0,67.78,38.89,45.62
2017-06-20,11.0,108.75,39.17,65.0
2017-06-20,12.0,115.0,39.29,82.5
2017-06-20,13.0,101.25,45.0,89.44
2017-06-20,14.0,118.75,38.12,79.38
2017-06-20,15.0,105.56,33.33,84.44
2017-06-20,16.0,83.75,41.11,73.12
2017-06-20,17.0,88.75,45.0,91.88
2017-06-20,18.0,113.75,35.0,100.0
2017-06-20,19.0,108.57,30.56,68.57
2017-06-20,20.0,61.43,19.38,49.29
2017-06-20,21.0,55.62,8.12,40.0
2017-06-20,22.0,52.5,5.62,41.25
2017-06-21,9.0,60.0,5.0,9.17
2017-06-21,10.0,63.33,14.29,36.88
2017-06-21,11.0,71.25,35.0,59.29
2017-06-21,12.0,100.0,,98.33
2017-06-21,13.0,113.33,,95.83
2017-06-21,14.0,92.0,,78.0
2017-06-21,15.0,76.67,33.75,70.83
2017-06-21,16.0,71.67,57.5,60.0
2017-06-21,17.0,87.14,50.62,64.29
2017-06-21,18.0,76.67,30.83,57.5
2017-06-21,19.0,58.33,42.14,60.0
2017-06-21,20.0,80.0,30.56,28.0
2017-06-21,21.0,54.44,11.11,25.0
2017-06-21,22.0,50.0,28.89,44.29
2017-06-22,9.0,60.0,16.43,10.71
2017-06-22,10.0,70.0,24.0,40.0
2017-06-22,11.0,73.33,,58.75
2017-06-22,12.0,77.14,38.75,116.43
2017-06-22,13.0,97.14,62.5,102.86
2017-06-22,14.0,118.57,,100.71
2017-06-22,15.0,85.0,26.67,70.0
2017-06-22,16.0,68.33,65.83,58.57
2017-06-22,17.0,86.67,44.17,74.29
2017-06-22,18.0,117.14,40.0,73.12
2017-06-22,19.0,65.71,41.67,52.14
2017-06-22,20.0,55.0,,
2017-06-22,21.0,81.88,20.0,32.5
2017-06-22,22.0,45.0,,50.62
2017-06-23,9.0,73.33,15.0,31.11
2017-06-23,10.0,63.33,32.78,49.0
2017-06-23,11.0,72.22,47.0,67.22
2017-06-23,12.0,93.89,39.5,75.0
2017-06-23,13.0,102.22,45.0,81.67
2017-06-23,14.0,78.89,45.0,90.0
2017-06-23,15.0,91.11,32.78,73.89
2017-06-23,16.0,101.11,38.0,76.25
2017-06-23,17.0,84.44,36.11,
2017-06-23,18.0,56.67,28.89,55.0
2017-06-23,19.0,75.0,22.78,93.5
2017-06-23,20.0,122.22,30.0,108.33
2017-06-23,21.0,63.33,13.64,54.0
2017-06-23,22.0,60.0,17.22,42.22
2017-06-24,9.0,75.0,17.5,15.0
2017-06-24,10.0,72.78,50.91,44.44
2017-06-24,11.0,73.33,36.67,49.44
2017-06-24,12.0,76.67,36.67,61.11
2017-06-24,13.0,92.22,38.89,66.11
2017-06-24,14.0,95.45,41.11,70.0
2017-06-24,15.0,73.33,36.5,47.73
2017-06-24,16.0,85.56,33.89,62.22
2017-06-24,17.0,88.89,26.11,72.22
2017-06-24,18.0,81.11,26.11,95.71
2017-06-24,19.0,67.22,27.78,
2017-06-24,20.0,82.86,25.45,
2017-06-24,21.0,36.67,12.78,
2017-06-25,9.0,49.0,11.67,9.38
2017-06-25,10.0,60.0,28.89,47.22
2017-06-25,11.0,62.5,39.44,55.56
2017-06-25,12.0,74.44,42.22,52.0
2017-06-25,13.0,101.11,37.78,56.67
2017-06-25,14.0,139.0,45.0,66.67
2017-06-25,15.0,131.0,34.0,47.78
2017-06-25,16.0,64.44,28.0,62.22
2017-06-25,17.0,84.44,27.5,61.11
2017-06-25,18.0,101.11,18.5,57.78
2017-06-25,19.0,53.33,15.56,49.44
2017-06-25,20.0,114.44,17.22,45.0
2017-06-25,21.0,68.33,9.44,34.17
2017-06-26,9.0,41.67,8.12,25.0
2017-06-26,10.0,86.67,35.5,50.0
2017-06-26,11.0,114.55,37.78,87.5
2017-06-26,12.0,102.22,45.56,132.5
2017-06-26,13.0,88.89,55.0,106.67
2017-06-26,14.0,120.0,49.44,70.0
2017-06-26,15.0,150.0,56.67,57.5
2017-06-26,16.0,150.0,46.11,90.0
2017-06-26,17.0,117.78,45.56,117.78
2017-06-26,18.0,98.89,42.0,105.56
2017-06-26,19.0,97.78,33.33,81.11
2017-06-26,20.0,127.78,30.0,68.33
2017-06-26,21.0,56.11,8.64,35.56
2017-06-26,22.0,65.56,5.56,53.89
2017-06-27,9.0,51.11,5.0,13.5
2017-06-27,10.0,76.0,,62.22
2017-06-27,11.0,105.56,,68.5
2017-06-27,12.0,105.56,,102.78
2017-06-27,13.0,113.89,,106.11
2017-06-27,14.0,109.44,,93.33
2017-06-27,15.0,116.25,,93.75
2017-06-27,19.0,,,41.5
2017-06-27,20.0,95.0,,68.33
2017-06-27,21.0,63.33,,23.89
2017-06-27,22.0,83.33,,30.0
2017-06-28,9.0,73.33,18.12,16.67
2017-06-28,10.0,75.0,20.0,59.0
2017-06-28,11.0,112.0,33.89,70.0
2017-06-28,12.0,172.22,43.33,121.67
2017-06-28,13.0,200.0,58.0,118.5
2017-06-28,14.0,177.14,60.71,112.14
2017-06-28,15.0,85.56,46.67,83.33
2017-06-28,16.0,78.89,51.11,100.5
2017-06-28,17.0,120.0,47.78,111.67
2017-06-28,18.0,143.33,46.67,105.0
2017-06-28,19.0,132.78,43.33,93.33
2017-06-28,20.0,93.33,37.22,68.33
2017-06-28,21.0,56.0,20.56,48.33
2017-06-28,22.0,80.0,25.56,65.56
2017-06-29,9.0,50.0,8.0,11.67
2017-06-29,10.0,90.0,11.5,49.0
2017-06-29,11.0,111.11,26.88,62.78
2017-06-29,12.0,123.33,21.88,60.0
2017-06-29,13.0,144.44,32.22,99.5
2017-06-29,14.0,121.67,53.12,115.0
2017-06-29,15.0,83.33,41.11,68.33
2017-06-29,16.0,85.56,31.11,72.22
2017-06-29,17.0,111.11,33.5,70.0
2017-06-29,18.0,101.11,24.44,73.89
2017-06-29,19.0,89.44,28.33,71.67
2017-06-29,20.0,76.67,21.11,67.22
2017-06-29,21.0,44.44,11.11,30.56
2017-06-30,9.0,64.0,9.5,34.0
2017-06-30,10.0,68.57,20.0,57.14
2017-06-30,11.0,80.0,19.5,81.67
2017-06-30,12.0,96.0,28.33,88.18
2017-06-30,13.0,104.44,38.89,89.44
2017-06-30,14.0,122.0,37.22,89.44
2017-06-30,15.0,106.0,29.29,106.67
2017-06-30,16.0,74.44,41.11,66.67
2017-06-30,17.0,,29.44,
2017-06-30,18.0,,21.67,52.5
2017-06-30,19.0,70.0,16.67,63.89
2017-06-30,20.0,88.89,13.75,63.33
2017-06-30,21.0,60.0,10.56,30.91
2017-07-01,9.0,60.0,5.0,5.0
2017-07-01,10.0,53.33,28.89,38.5
2017-07-01,11.0,66.67,28.0,42.78
2017-07-01,12.0,76.67,37.78,52.5
2017-07-01,13.0,85.56,42.78,
2017-07-01,14.0,98.33,45.56,
2017-07-01,15.0,,49.44,
2017-07-01,16.0,90.0,30.0,
2017-07-01,17.0,105.0,27.22,35.0
2017-07-01,18.0,76.67,38.0,66.11
2017-07-01,19.0,105.56,32.78,90.0
2017-07-01,20.0,102.22,12.22,48.33
2017-07-01,21.0,57.78,10.56,22.78
2017-07-02,9.0,48.75,10.62,10.42
2017-07-02,10.0,62.31,53.18,44.5
2017-07-02,11.0,103.33,31.25,70.0
2017-07-02,12.0,95.56,32.5,63.33
2017-07-02,13.0,91.11,42.5,78.33
2017-07-02,14.0,111.11,40.56,60.0
2017-07-02,15.0,91.11,43.12,62.5
2017-07-02,16.0,75.56,45.5,59.44
2017-07-02,17.0,82.22,31.67,68.33
2017-07-02,18.0,112.22,29.58,81.67
2017-07-02,19.0,114.44,26.67,70.62
2017-07-02,20.0,49.17,13.89,37.78
2017-07-02,21.0,32.22,8.0,34.44
2017-07-03,8.0,45.0,6.5,9.5
2017-07-03,9.0,80.45,14.29,49.62
2017-07-03,10.0,68.64,33.46,66.11
2017-07-03,11.0,97.0,54.44,82.22
2017-07-03,12.0,120.0,47.78,111.67
2017-07-03,13.0,130.0,50.0,92.5
2017-07-03,14.0,127.78,79.29,93.0
2017-07-03,15.0,127.78,51.0,91.67
2017-07-03,16.0,130.0,69.09,105.0
2017-07-03,17.0,,58.57,105.0
2017-07-03,18.0,109.38,60.0,77.78
2017-07-03,19.0,130.0,45.0,106.67
2017-07-03,20.0,136.67,32.78,95.0
2017-07-03,21.0,120.0,23.64,75.56
2017-07-03,22.0,101.11,35.45,72.78
2017-07-04,8.0,39.55,5.0,6.11
2017-07-04,9.0,81.0,11.5,34.0
2017-07-04,10.0,90.0,18.33,67.5
2017-07-04,11.0,108.89,,95.5
2017-07-04,12.0,130.0,45.83,115.5
2017-07-04,13.0,130.0,69.44,127.78
2017-07-04,14.0,143.33,80.0,142.22
2017-07-04,15.0,138.75,75.56,138.12
2017-07-04,16.0,143.33,78.89,132.5
2017-07-04,17.0,126.0,63.75,120.0
2017-07-04,18.0,105.56,,121.82
2017-07-04,19.0,112.0,45.71,125.0
2017-07-04,20.0,126.67,37.22,117.22
2017-07-04,21.0,130.0,22.22,96.11
2017-07-04,22.0,75.0,47.5,91.11
2017-07-05,9.0,60.0,16.25,14.0
2017-07-05,10.0,62.22,21.25,50.0
2017-07-05,11.0,68.89,35.0,66.5
2017-07-05,12.0,82.22,41.67,83.46
2017-07-05,13.0,85.56,46.0,94.0
2017-07-05,14.0,101.11,47.22,82.22
2017-07-05,15.0,106.67,35.56,68.33
2017-07-05,16.0,87.78,42.22,76.67
2017-07-05,17.0,84.44,34.44,81.67
2017-07-05,18.0,110.0,26.11,71.11
2017-07-05,19.0,91.11,18.89,64.5
2017-07-05,20.0,81.11,16.11,47.22
2017-07-05,21.0,53.33,8.89,43.33
2017-07-05,22.0,60.0,10.0,36.11
2017-07-06,9.0,60.0,7.86,11.5
2017-07-06,10.0,69.0,21.67,49.44
2017-07-06,11.0,97.78,41.36,65.0
2017-07-06,12.0,109.09,41.5,70.0
2017-07-06,13.0,110.0,40.0,81.67
2017-07-06,14.0,110.0,46.25,95.0
2017-07-06,15.0,103.33,45.62,95.0
2017-07-06,16.0,97.78,47.14,92.86
2017-07-06,17.0,107.5,36.11,75.0
2017-07-06,18.0,120.0,25.0,77.5
2017-07-06,19.0,90.0,28.75,72.22
2017-07-06,20.0,92.0,23.5,68.0
2017-07-06,21.0,65.0,8.5,21.11
2017-07-07,9.0,86.11,15.0,35.0
2017-07-07,10.0,87.0,31.67,63.33
2017-07-07,11.0,74.5,42.78,51.67
2017-07-07,12.0,82.22,39.0,65.0
2017-07-07,13.0,86.67,31.67,81.5
2017-07-07,14.0,100.0,37.22,77.22
2017-07-07,15.0,73.33,29.55,68.89
2017-07-07,16.0,75.56,27.5,60.0
2017-07-07,17.0,92.22,22.5,80.56
2017-07-07,18.0,94.44,21.11,83.33
2017-07-07,19.0,80.0,17.78,57.22
2017-07-07,20.0,56.67,9.44,51.11
2017-07-07,21.0,26.0,10.56,65.0
2017-07-08,9.0,56.67,9.38,5.0
2017-07-08,10.0,56.67,16.11,45.0
2017-07-08,11.0,78.89,24.0,55.0
2017-07-08,12.0,63.0,23.33,51.67
2017-07-08,13.0,77.78,30.0,55.0
2017-07-08,14.0,86.67,37.78,
2017-07-08,15.0,90.0,27.5,55.0
2017-07-08,16.0,80.0,36.36,63.33
2017-07-08,17.0,97.78,25.0,87.0
2017-07-08,18.0,76.67,15.0,87.22
2017-07-08,19.0,61.11,14.44,52.22
2017-07-08,20.0,88.57,10.0,43.89
2017-07-08,21.0,53.33,5.0,17.22
2017-07-09,9.0,55.5,7.78,11.5
2017-07-09,10.0,50.5,28.18,39.44
2017-07-09,11.0,59.09,37.22,56.82
2017-07-09,12.0,74.0,47.22,53.18
2017-07-09,13.0,91.11,25.5,66.0
2017-07-09,14.0,97.0,48.57,84.09
2017-07-09,15.0,73.64,40.0,65.56
2017-07-09,16.0,82.22,30.56,52.78
2017-07-09,17.0,112.5,26.5,61.11
2017-07-09,18.0,86.5,19.44,55.5
2017-07-09,19.0,49.5,17.14,50.71
2017-07-09,20.0,66.0,,
2017-07-09,21.0,48.89,5.0,27.5
2017-07-10,9.0,33.33,12.5,19.0
2017-07-10,10.0,88.0,53.33,38.33
2017-07-10,11.0,104.44,48.33,63.89
2017-07-10,12.0,82.22,58.89,69.44
2017-07-10,13.0,83.33,52.22,94.44
2017-07-10,14.0,100.0,53.33,96.11
2017-07-10,15.0,90.0,42.78,86.11
2017-07-10,16.0,87.5,54.44,79.38
2017-07-10,17.0,,53.89,67.5
2017-07-10,18.0,170.0,36.88,88.33
2017-07-10,19.0,185.56,36.11,95.56
2017-07-10,20.0,132.78,28.33,76.11
2017-07-10,21.0,32.22,7.22,21.11
2017-07-11,9.0,45.56,19.29,15.0
2017-07-11,10.0,67.78,21.11,65.0
2017-07-11,11.0,98.89,45.5,75.56
2017-07-11,12.0,94.44,47.14,67.78
2017-07-11,13.0,92.22,58.89,76.11
2017-07-11,14.0,100.0,46.67,78.33
2017-07-11,15.0,100.0,40.56,74.38
2017-07-11,16.0,107.14,48.33,78.57
2017-07-11,17.0,132.22,37.78,78.89
2017-07-11,18.0,140.0,26.11,67.5
2017-07-11,19.0,,30.56,43.33
2017-07-11,20.0,110.0,17.78,69.44
2017-07-11,21.0,56.0,5.0,28.89
2017-07-12,9.0,72.0,19.5,26.11
2017-07-12,10.0,76.67,69.0,76.11
2017-07-12,11.0,84.5,75.0,119.5
2017-07-12,12.0,95.62,62.5,103.0
2017-07-12,13.0,,58.33,113.57
2017-07-12,14.0,,95.0,91.25
2017-07-12,15.0,111.11,57.78,84.44
2017-07-12,16.0,134.44,64.44,120.56
2017-07-12,17.0,146.36,53.33,98.89
2017-07-12,18.0,144.44,57.78,85.0
2017-07-12,19.0,100.0,57.22,83.33
2017-07-12,20.0,71.25,40.56,61.11
2017-07-12,21.0,90.0,16.11,26.11
2017-07-13,9.0,56.67,24.5,15.5
2017-07-13,10.0,76.67,39.38,72.92
2017-07-13,11.0,105.56,71.0,61.5
2017-07-13,12.0,127.78,41.67,70.0
2017-07-13,13.0,120.0,48.33,86.11
2017-07-13,14.0,120.0,47.78,90.0
2017-07-13,15.0,90.0,41.67,57.0
2017-07-13,16.0,130.0,54.44,
2017-07-13,17.0,130.0,55.0,80.0
2017-07-13,18.0,130.0,35.0,96.0
2017-07-13,19.0,116.67,30.0,84.44
2017-07-13,20.0,68.89,31.67,51.67
2017-07-13,21.0,51.11,10.56,31.11
2017-07-14,9.0,60.0,28.0,29.0
2017-07-14,10.0,78.0,40.0,56.11
2017-07-14,11.0,89.5,44.0,56.67
2017-07-14,12.0,95.56,48.75,71.67
2017-07-14,13.0,108.89,48.89,66.67
2017-07-14,14.0,117.78,33.89,68.33
2017-07-14,15.0,102.86,30.0,53.33
2017-07-14,16.0,,23.33,87.22
2017-07-14,17.0,103.33,33.33,77.22
2017-07-14,18.0,107.78,37.27,75.0
2017-07-14,19.0,103.33,34.44,55.5
2017-07-14,20.0,90.0,23.89,51.67
2017-07-14,21.0,55.0,6.67,37.22
2017-07-15,9.0,54.0,10.0,8.75
2017-07-15,10.0,90.0,13.5,39.55
2017-07-15,11.0,92.0,32.27,48.89
2017-07-15,12.0,81.11,56.0,66.76
2017-07-15,13.0,83.33,38.5,79.17
2017-07-15,14.0,108.89,36.67,65.56
2017-07-15,15.0,114.0,35.0,62.22
2017-07-15,16.0,91.11,41.67,78.33
2017-07-15,17.0,90.91,28.89,85.56
2017-07-15,18.0,110.0,35.56,83.0
2017-07-15,19.0,110.0,32.78,56.5
2017-07-15,20.0,84.44,17.14,54.0
2017-07-15,21.0,42.22,9.44,33.33
2017-07-16,9.0,53.75,6.88,11.67
2017-07-16,10.0,64.44,15.91,33.64
2017-07-16,11.0,111.25,28.5,47.0
2017-07-16,12.0,127.5,46.67,47.5
2017-07-16,13.0,125.56,36.88,70.56
2017-07-16,14.0,97.27,36.67,56.11
2017-07-16,15.0,66.67,35.0,52.78
2017-07-16,16.0,85.56,32.5,53.5
2017-07-16,17.0,124.44,32.0,74.44
2017-07-16,18.0,141.11,28.33,72.78
2017-07-16,19.0,67.22,28.89,63.89
2017-07-16,20.0,63.33,38.75,56.0
2017-07-16,21.0,53.33,,23.5
2017-07-17,9.0,54.5,20.0,28.0
2017-07-17,10.0,71.11,38.89,55.56
2017-07-17,11.0,95.56,65.5,70.0
2017-07-17,12.0,113.33,61.11,101.0
2017-07-17,13.0,120.0,40.0,88.89
2017-07-17,14.0,124.0,42.22,77.78
2017-07-17,15.0,113.33,44.44,81.11
2017-07-17,16.0,109.09,57.22,108.33
2017-07-17,17.0,130.0,54.38,90.0
2017-07-17,18.0,,30.0,
2017-07-17,19.0,130.0,28.0,42.22
2017-07-17,20.0,130.0,8.0,43.33
2017-07-17,21.0,72.78,9.44,21.67
2017-07-18,9.0,50.0,22.5,13.33
2017-07-18,10.0,66.67,40.56,60.56
2017-07-18,11.0,103.33,43.89,74.44
2017-07-18,12.0,116.67,46.88,88.33
2017-07-18,13.0,128.89,,107.22
2017-07-18,14.0,123.33,,98.89
2017-07-18,15.0,112.22,,119.44
2017-07-18,16.0,131.43,,140.0
2017-07-18,19.0,140.0,,48.12
2017-07-18,20.0,110.0,,88.33
2017-07-18,21.0,55.56,,50.0
2017-07-19,9.0,68.0,23.75,22.5
2017-07-19,10.0,90.0,48.89,54.44
2017-07-19,11.0,105.0,65.56,88.33
2017-07-19,12.0,125.56,55.71,83.89
2017-07-19,13.0,146.67,,111.11
2017-07-19,14.0,150.0,23.75,109.44
2017-07-19,15.0,148.89,42.14,111.25
2017-07-19,16.0,142.22,72.86,
2017-07-19,17.0,103.75,72.22,83.75
2017-07-19,18.0,,75.56,
2017-07-19,19.0,113.33,40.0,84.38
2017-07-19,20.0,150.0,44.44,94.44
2017-07-19,21.0,87.22,21.67,57.22
2017-07-20,9.0,51.0,21.67,17.22
2017-07-20,10.0,76.67,45.45,61.11
2017-07-20,11.0,97.0,52.5,70.5
2017-07-20,12.0,89.5,62.22,87.5
2017-07-20,13.0,106.67,45.56,108.89
2017-07-20,14.0,125.56,50.0,83.33
2017-07-20,15.0,97.78,50.0,91.5
2017-07-20,16.0,98.33,41.67,81.67
2017-07-20,17.0,105.0,38.89,95.0
2017-07-20,18.0,,21.67,
2017-07-20,19.0,,23.89,
2017-07-20,20.0,110.0,14.5,23.57
2017-07-20,21.0,38.89,9.44,21.67
2017-07-21,9.0,60.0,33.33,31.11
2017-07-21,10.0,71.11,45.56,62.22
2017-07-21,11.0,101.0,45.56,64.44
2017-07-21,12.0,91.11,53.12,87.78
2017-07-21,13.0,91.67,53.33,101.67
2017-07-21,14.0,,57.22,
2017-07-21,15.0,100.0,38.89,42.14
2017-07-21,16.0,80.0,31.5,67.78
2017-07-21,17.0,89.0,32.78,68.89
2017-07-21,18.0,124.44,33.89,65.0
2017-07-21,19.0,166.0,27.22,62.22
2017-07-21,20.0,176.67,22.22,58.33
2017-07-21,21.0,42.86,11.67,27.22
2017-07-22,9.0,70.0,10.83,19.38
2017-07-22,10.0,67.78,16.5,57.78
2017-07-22,11.0,56.11,30.0,65.56
